parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
1,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
1,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
1,3,1628389,Bam Adebayo,1610612748,points,15,5,1.0,55.0,core
2,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
2,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
2,3,1628389,Bam Adebayo,1610612748,points,18,5,1.0,55.0,core
3,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
3,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
3,3,1628389,Bam Adebayo,1610612748,points,20,5,1.0,55.0,core
4,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
4,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
4,3,1628389,Bam Adebayo,1610612748,points,25,3,0.6,33.0,aggressive
5,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
5,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
5,3,1628389,Bam Adebayo,1610612748,rebounds,4,5,1.0,55.0,core
6,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
6,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
6,3,1628389,Bam Adebayo,1610612748,rebounds,6,5,1.0,55.0,core
7,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
7,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
7,3,1628389,Bam Adebayo,1610612748,rebounds,8,3,0.6,33.0,aggressive
8,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
8,3,202696,Nikola Vučević,1610612741,rebounds,4,5,1.0,55.0,core
8,3,1628389,Bam Adebayo,1610612748,rebounds,10,3,0.6,33.0,aggressive
9,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
9,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
9,3,1628389,Bam Adebayo,1610612748,points,15,5,1.0,55.0,core
10,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
10,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
10,3,1628389,Bam Adebayo,1610612748,points,18,5,1.0,55.0,core
11,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
11,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
11,3,1628389,Bam Adebayo,1610612748,points,20,5,1.0,55.0,core
12,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
12,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
12,3,1628389,Bam Adebayo,1610612748,points,25,3,0.6,33.0,aggressive
13,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
13,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
13,3,1628389,Bam Adebayo,1610612748,rebounds,4,5,1.0,55.0,core
14,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
14,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
14,3,1628389,Bam Adebayo,1610612748,rebounds,6,5,1.0,55.0,core
15,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
15,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
15,3,1628389,Bam Adebayo,1610612748,rebounds,8,3,0.6,33.0,aggressive
16,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
16,3,202696,Nikola Vučević,1610612741,rebounds,6,5,1.0,55.0,core
16,3,1628389,Bam Adebayo,1610612748,rebounds,10,3,0.6,33.0,aggressive
17,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
17,3,202696,Nikola Vučević,1610612741,rebounds,8,4,0.8,44.0,moderate
17,3,1628389,Bam Adebayo,1610612748,points,15,5,1.0,55.0,core
18,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
18,3,202696,Nikola Vučević,1610612741,rebounds,8,4,0.8,44.0,moderate
18,3,1628389,Bam Adebayo,1610612748,points,18,5,1.0,55.0,core
19,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
19,3,202696,Nikola Vučević,1610612741,rebounds,8,4,0.8,44.0,moderate
19,3,1628389,Bam Adebayo,1610612748,points,20,5,1.0,55.0,core
20,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
20,3,202696,Nikola Vučević,1610612741,rebounds,8,4,0.8,44.0,moderate
20,3,1628389,Bam Adebayo,1610612748,rebounds,4,5,1.0,55.0,core
21,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
21,3,202696,Nikola Vučević,1610612741,rebounds,8,4,0.8,44.0,moderate
21,3,1628389,Bam Adebayo,1610612748,rebounds,6,5,1.0,55.0,core
22,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
22,3,1629632,Coby White,1610612741,assists,3,5,1.0,55.0,core
22,3,1628389,Bam Adebayo,1610612748,points,15,5,1.0,55.0,core
23,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
23,3,1629632,Coby White,1610612741,assists,3,5,1.0,55.0,core
23,3,1628389,Bam Adebayo,1610612748,points,18,5,1.0,55.0,core
24,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
24,3,1629632,Coby White,1610612741,assists,3,5,1.0,55.0,core
24,3,1628389,Bam Adebayo,1610612748,points,20,5,1.0,55.0,core
25,3,1641824,Matas Buzelis,1610612741,threes,1,5,1.0,55.0,core
25,3,1629632,Coby White,1610612741,assists,3,5,1.0,55.0,core
25,3,1628389,Bam Adebayo,1610612748,points,25,3,0.6,33.0,aggressive
