parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
10,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
10,3,1628978,Donte DiVincenzo,1610612750,threes,2,5,1.0,55.0,core
10,3,1631096,Chet Holmgren,1610612760,rebounds,8,4,0.8,44.0,moderate
11,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
11,3,1628978,Donte DiVincenzo,1610612750,threes,2,5,1.0,55.0,core
11,3,1631096,Chet Holmgren,1610612760,rebounds,10,3,0.6,33.0,aggressive
12,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
12,3,1628978,Donte DiVincenzo,1610612750,threes,2,5,1.0,55.0,core
12,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
13,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
13,3,1628978,Donte DiVincenzo,1610612750,threes,2,5,1.0,55.0,core
13,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
14,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
14,3,1628978,Donte DiVincenzo,1610612750,threes,2,5,1.0,55.0,core
14,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
15,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
15,3,1628978,Donte DiVincenzo,1610612750,threes,3,4,0.8,44.0,moderate
15,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
16,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
16,3,1628978,Donte DiVincenzo,1610612750,threes,3,4,0.8,44.0,moderate
16,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
17,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
17,3,1628978,Donte DiVincenzo,1610612750,threes,3,4,0.8,44.0,moderate
17,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
18,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
18,3,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
18,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
19,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
19,3,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
19,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
20,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
20,3,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
20,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
21,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
21,3,1629675,Naz Reid,1610612750,rebounds,6,5,1.0,55.0,core
21,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
22,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
22,3,1629675,Naz Reid,1610612750,rebounds,6,5,1.0,55.0,core
22,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
23,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
23,3,1629675,Naz Reid,1610612750,rebounds,6,5,1.0,55.0,core
23,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
24,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
24,3,1629675,Naz Reid,1610612750,rebounds,8,3,0.6,33.0,aggressive
24,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
25,3,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
25,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
25,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
