parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
1,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
1,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
1,5,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
1,5,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
1,5,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
2,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
2,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
2,5,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
2,5,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
2,5,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
3,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
3,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
3,5,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
3,5,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
3,5,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
4,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
4,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
4,5,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
4,5,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
4,5,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
5,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
5,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
5,5,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
5,5,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
5,5,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
6,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
6,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
6,5,1629675,Naz Reid,1610612750,rebounds,4,5,1.0,55.0,core
6,5,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
6,5,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
7,5,203497,Rudy Gobert,1610612750,rebounds,4,5,1.0,55.0,core
7,5,1628978,Donte DiVincenzo,1610612750,threes,1,5,1.0,55.0,core
