parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
9,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
9,5,201142,Kevin Durant,1610612745,points,18,5,1.0,55.0,core
9,5,1641708,Amen Thompson,1610612745,assists,4,5,1.0,55.0,core
10,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
10,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
10,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
10,5,201142,Kevin Durant,1610612745,points,18,5,1.0,55.0,core
10,5,1641708,Amen Thompson,1610612745,assists,6,4,0.8,44.0,moderate
11,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
11,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
11,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
11,5,201142,Kevin Durant,1610612745,points,20,4,0.8,44.0,moderate
11,5,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
12,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
12,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
12,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
12,5,201142,Kevin Durant,1610612745,points,20,4,0.8,44.0,moderate
12,5,1630578,Alperen Sengun,1610612745,assists,6,4,0.8,44.0,moderate
13,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
13,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
13,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
13,5,201142,Kevin Durant,1610612745,points,20,4,0.8,44.0,moderate
13,5,1641708,Amen Thompson,1610612745,assists,3,5,1.0,55.0,core
14,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
14,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
14,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
14,5,201142,Kevin Durant,1610612745,points,20,4,0.8,44.0,moderate
14,5,1641708,Amen Thompson,1610612745,assists,4,5,1.0,55.0,core
15,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
15,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
15,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
15,5,201142,Kevin Durant,1610612745,points,20,4,0.8,44.0,moderate
15,5,1641708,Amen Thompson,1610612745,assists,6,4,0.8,44.0,moderate
16,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
16,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
16,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
16,5,201142,Kevin Durant,1610612745,points,25,3,0.6,33.0,aggressive
16,5,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
17,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
17,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
17,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
17,5,201142,Kevin Durant,1610612745,points,25,3,0.6,33.0,aggressive
17,5,1630578,Alperen Sengun,1610612745,assists,6,4,0.8,44.0,moderate
18,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
18,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
18,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
18,5,201142,Kevin Durant,1610612745,points,25,3,0.6,33.0,aggressive
18,5,1641708,Amen Thompson,1610612745,assists,3,5,1.0,55.0,core
19,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
19,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
19,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
19,5,201142,Kevin Durant,1610612745,points,25,3,0.6,33.0,aggressive
19,5,1641708,Amen Thompson,1610612745,assists,4,5,1.0,55.0,core
20,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
20,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
20,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
20,5,201142,Kevin Durant,1610612745,points,25,3,0.6,33.0,aggressive
20,5,1641708,Amen Thompson,1610612745,assists,6,4,0.8,44.0,moderate
21,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
21,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
21,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
21,5,201142,Kevin Durant,1610612745,points,30,3,0.6,33.0,aggressive
21,5,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
22,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
22,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
22,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
22,5,201142,Kevin Durant,1610612745,points,30,3,0.6,33.0,aggressive
22,5,1630578,Alperen Sengun,1610612745,assists,6,4,0.8,44.0,moderate
23,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
23,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
23,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
23,5,201142,Kevin Durant,1610612745,points,30,3,0.6,33.0,aggressive
23,5,1641708,Amen Thompson,1610612745,assists,3,5,1.0,55.0,core
24,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
24,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
24,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
24,5,201142,Kevin Durant,1610612745,points,30,3,0.6,33.0,aggressive
24,5,1641708,Amen Thompson,1610612745,assists,4,5,1.0,55.0,core
25,5,1630552,Jalen Johnson,1610612737,rebounds,4,5,1.0,55.0,core
25,5,1630168,Onyeka Okongwu,1610612737,rebounds,4,5,1.0,55.0,core
25,5,1630700,Dyson Daniels,1610612737,rebounds,4,5,1.0,55.0,core
25,5,201142,Kevin Durant,1610612745,points,30,3,0.6,33.0,aggressive
25,5,1641708,Amen Thompson,1610612745,assists,6,4,0.8,44.0,moderate
