parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
1,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
1,3,1642273,Kyshawn George,1610612764,assists,4,5,1.0,55.0,core
1,3,201566,Russell Westbrook,1610612758,threes,1,5,1.0,55.0,core
2,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
2,3,1642273,Kyshawn George,1610612764,assists,4,5,1.0,55.0,core
2,3,201566,Russell Westbrook,1610612758,threes,2,5,1.0,55.0,core
3,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
3,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
3,3,1642273,Kyshawn George,1610612764,threes,1,5,1.0,55.0,core
4,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
4,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
4,3,1642273,Kyshawn George,1610612764,threes,2,5,1.0,55.0,core
5,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
5,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
5,3,1642267,Bub Carrington,1610612764,threes,1,5,1.0,55.0,core
6,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
6,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
6,3,1642267,Bub Carrington,1610612764,threes,2,5,1.0,55.0,core
7,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
7,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
7,3,201566,Russell Westbrook,1610612758,threes,1,5,1.0,55.0,core
8,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
8,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
8,3,201566,Russell Westbrook,1610612758,threes,2,5,1.0,55.0,core
9,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
9,3,1630178,Tyrese Maxey,1610612755,assists,4,5,1.0,55.0,core
