parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
1,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
1,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
1,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
2,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
2,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
2,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
3,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
3,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
3,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
4,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
4,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
4,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
5,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
5,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
5,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
6,3,1631096,Chet Holmgren,1610612760,rebounds,4,5,1.0,55.0,core
6,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
6,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
7,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
7,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
7,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
8,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
8,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
8,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
9,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
9,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
9,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
10,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
10,3,1628983,Shai Gilgeous-Alexander,1610612760,points,25,4,0.8,44.0,moderate
10,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
11,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
11,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
11,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
12,3,1631096,Chet Holmgren,1610612760,rebounds,6,5,1.0,55.0,core
12,3,1628983,Shai Gilgeous-Alexander,1610612760,points,30,3,0.6,33.0,aggressive
12,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
13,3,1631096,Chet Holmgren,1610612760,rebounds,8,4,0.8,44.0,moderate
13,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
13,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
14,3,1631096,Chet Holmgren,1610612760,rebounds,8,4,0.8,44.0,moderate
14,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
14,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
15,3,1631096,Chet Holmgren,1610612760,rebounds,10,3,0.6,33.0,aggressive
15,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
15,3,1642274,Yves Missi,1610612740,rebounds,4,5,1.0,55.0,core
16,3,1631096,Chet Holmgren,1610612760,rebounds,10,3,0.6,33.0,aggressive
16,3,1628983,Shai Gilgeous-Alexander,1610612760,points,20,5,1.0,55.0,core
16,3,1642274,Yves Missi,1610612740,rebounds,6,5,1.0,55.0,core
