parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
11,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
11,3,1641705,Victor Wembanyama,1610612759,rebounds,6,5,1.0,55.0,core
12,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
12,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
12,3,1641705,Victor Wembanyama,1610612759,rebounds,8,5,1.0,55.0,core
13,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
13,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
13,3,1641705,Victor Wembanyama,1610612759,rebounds,10,4,0.8,44.0,moderate
14,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
14,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
14,3,1628368,De'Aaron Fox,1610612759,assists,4,5,1.0,55.0,core
15,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
15,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
15,3,1628368,De'Aaron Fox,1610612759,assists,6,3,0.6,33.0,aggressive
16,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
16,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
16,3,1628368,De'Aaron Fox,1610612759,threes,1,5,1.0,55.0,core
17,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
17,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
17,3,1628368,De'Aaron Fox,1610612759,threes,2,5,1.0,55.0,core
18,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
18,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
18,3,1642264,Stephon Castle,1610612759,assists,4,5,1.0,55.0,core
19,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
19,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
19,3,1642264,Stephon Castle,1610612759,assists,6,4,0.8,44.0,moderate
20,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
20,3,1630578,Alperen Sengun,1610612745,assists,4,5,1.0,55.0,core
20,3,1642264,Stephon Castle,1610612759,assists,8,4,0.8,44.0,moderate
21,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
21,3,1630578,Alperen Sengun,1610612745,assists,6,3,0.6,33.0,aggressive
21,3,1641705,Victor Wembanyama,1610612759,rebounds,6,5,1.0,55.0,core
22,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
22,3,1630578,Alperen Sengun,1610612745,assists,6,3,0.6,33.0,aggressive
22,3,1641705,Victor Wembanyama,1610612759,rebounds,8,5,1.0,55.0,core
23,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
23,3,1630578,Alperen Sengun,1610612745,assists,6,3,0.6,33.0,aggressive
23,3,1628368,De'Aaron Fox,1610612759,assists,4,5,1.0,55.0,core
24,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
24,3,1630578,Alperen Sengun,1610612745,assists,6,3,0.6,33.0,aggressive
24,3,1628368,De'Aaron Fox,1610612759,threes,1,5,1.0,55.0,core
25,3,201142,Kevin Durant,1610612745,points,15,5,1.0,55.0,core
25,3,1630578,Alperen Sengun,1610612745,assists,6,3,0.6,33.0,aggressive
25,3,1628368,De'Aaron Fox,1610612759,threes,2,5,1.0,55.0,core
