parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
16,5,1629029,Luka Dončić,1610612747,assists,6,5,1.0,55.0,core
17,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
17,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
17,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
17,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
17,5,1642273,Kyshawn George,1610612764,assists,4,5,1.0,55.0,core
18,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
18,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
18,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
18,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
18,5,1630567,Scottie Barnes,1610612761,assists,3,5,1.0,55.0,core
19,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
19,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
19,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
19,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
19,5,1630567,Scottie Barnes,1610612761,assists,4,5,1.0,55.0,core
20,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
20,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
20,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
20,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
20,5,1642268,Isaiah Collier,1610612762,assists,3,5,1.0,55.0,core
21,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
21,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
21,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
21,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
21,5,1642268,Isaiah Collier,1610612762,assists,4,5,1.0,55.0,core
22,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
22,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
22,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
22,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
22,5,201935,James Harden,1610612746,assists,4,5,1.0,55.0,core
23,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
23,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
23,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
23,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
23,5,201935,James Harden,1610612746,assists,6,5,1.0,55.0,core
24,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
24,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
24,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
24,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
24,5,1629029,Luka Dončić,1610612747,assists,8,4,0.8,44.0,moderate
25,5,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
25,5,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
25,5,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
25,5,1642270,Donovan Clingan,1610612757,rebounds,6,5,1.0,55.0,core
25,5,1642268,Isaiah Collier,1610612762,assists,6,4,0.8,44.0,moderate
