parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
16,3,1628404,Josh Hart,1610612752,rebounds,4,5,1.0,55.0,core
16,3,1628973,Jalen Brunson,1610612752,assists,4,5,1.0,55.0,core
17,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
17,3,1628404,Josh Hart,1610612752,rebounds,6,4,0.8,44.0,moderate
17,3,1628973,Jalen Brunson,1610612752,assists,3,5,1.0,55.0,core
18,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
18,3,1628404,Josh Hart,1610612752,rebounds,6,4,0.8,44.0,moderate
18,3,1628973,Jalen Brunson,1610612752,assists,4,5,1.0,55.0,core
19,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
19,3,1628404,Josh Hart,1610612752,rebounds,8,3,0.6,33.0,aggressive
19,3,1628973,Jalen Brunson,1610612752,assists,3,5,1.0,55.0,core
20,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
20,3,1628404,Josh Hart,1610612752,rebounds,8,3,0.6,33.0,aggressive
20,3,1628973,Jalen Brunson,1610612752,assists,4,5,1.0,55.0,core
21,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
21,3,1626157,Karl-Anthony Towns,1610612752,rebounds,4,5,1.0,55.0,core
21,3,1628973,Jalen Brunson,1610612752,assists,3,5,1.0,55.0,core
22,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
22,3,1626157,Karl-Anthony Towns,1610612752,rebounds,4,5,1.0,55.0,core
22,3,1628973,Jalen Brunson,1610612752,assists,4,5,1.0,55.0,core
23,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
23,3,1626157,Karl-Anthony Towns,1610612752,rebounds,6,5,1.0,55.0,core
23,3,1628973,Jalen Brunson,1610612752,assists,3,5,1.0,55.0,core
24,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
24,3,1626157,Karl-Anthony Towns,1610612752,rebounds,6,5,1.0,55.0,core
24,3,1628973,Jalen Brunson,1610612752,assists,4,5,1.0,55.0,core
25,3,1642270,Donovan Clingan,1610612757,rebounds,8,5,1.0,55.0,core
25,3,1626157,Karl-Anthony Towns,1610612752,rebounds,8,4,0.8,44.0,moderate
25,3,1628973,Jalen Brunson,1610612752,assists,3,5,1.0,55.0,core
