parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
13,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
13,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
14,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
14,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
14,3,1642281,Jaylon Tyson,1610612739,assists,4,5,1.0,55.0,core
15,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
15,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
15,3,1628378,Donovan Mitchell,1610612739,assists,3,5,1.0,55.0,core
16,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
16,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
16,3,1628378,Donovan Mitchell,1610612739,assists,4,5,1.0,55.0,core
17,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
17,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
17,3,1629029,Luka Dončić,1610612747,assists,4,5,1.0,55.0,core
18,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
18,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
18,3,1629029,Luka Dončić,1610612747,assists,6,5,1.0,55.0,core
19,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
19,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
19,3,1642273,Kyshawn George,1610612764,assists,4,5,1.0,55.0,core
20,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
20,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
20,3,1630567,Scottie Barnes,1610612761,assists,3,5,1.0,55.0,core
21,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
21,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
21,3,1630567,Scottie Barnes,1610612761,assists,4,5,1.0,55.0,core
22,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
22,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
22,3,1642268,Isaiah Collier,1610612762,assists,3,5,1.0,55.0,core
23,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
23,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
23,3,1642268,Isaiah Collier,1610612762,assists,4,5,1.0,55.0,core
24,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
24,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
24,3,201935,James Harden,1610612746,assists,4,5,1.0,55.0,core
25,3,1627759,Jaylen Brown,1610612738,points,15,5,1.0,55.0,core
25,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
25,3,201935,James Harden,1610612746,assists,6,5,1.0,55.0,core
