parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
16,3,1628378,Donovan Mitchell,1610612739,assists,3,5,1.0,55.0,core
16,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
17,3,1642281,Jaylon Tyson,1610612739,rebounds,6,4,0.8,44.0,moderate
17,3,1628378,Donovan Mitchell,1610612739,assists,4,5,1.0,55.0,core
17,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
18,3,1642281,Jaylon Tyson,1610612739,rebounds,6,4,0.8,44.0,moderate
18,3,1628378,Donovan Mitchell,1610612739,threes,1,5,1.0,55.0,core
18,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
19,3,1642281,Jaylon Tyson,1610612739,rebounds,6,4,0.8,44.0,moderate
19,3,1628378,Donovan Mitchell,1610612739,threes,2,5,1.0,55.0,core
19,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
20,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
20,3,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
20,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
21,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
21,3,1628378,Donovan Mitchell,1610612739,points,20,5,1.0,55.0,core
21,3,1631109,Mark Williams,1610612756,rebounds,6,3,0.6,33.0,aggressive
22,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
22,3,1628378,Donovan Mitchell,1610612739,points,25,4,0.8,44.0,moderate
22,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
23,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
23,3,1628378,Donovan Mitchell,1610612739,points,30,3,0.6,33.0,aggressive
23,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
24,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
24,3,1628378,Donovan Mitchell,1610612739,assists,3,5,1.0,55.0,core
24,3,1631109,Mark Williams,1610612756,rebounds,4,5,1.0,55.0,core
25,3,1642281,Jaylon Tyson,1610612739,assists,3,5,1.0,55.0,core
25,3,1628378,Donovan Mitchell,1610612739,assists,3,5,1.0,55.0,core
25,3,1631109,Mark Williams,1610612756,rebounds,6,3,0.6,33.0,aggressive
