parlay_id,size,player_id,player,team_id,market,line,confidence,hit_rate_last_5,score,risk
20,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
21,3,1627759,Jaylen Brown,1610612738,points,20,5,1.0,55.0,core
21,3,1630573,Sam Hauser,1610612738,threes,2,5,1.0,55.0,core
21,3,1627734,Domantas Sabonis,1610612758,rebounds,6,5,1.0,55.0,core
22,3,1627759,Jaylen Brown,1610612738,points,20,5,1.0,55.0,core
22,3,1630573,Sam Hauser,1610612738,threes,2,5,1.0,55.0,core
22,3,1627734,Domantas Sabonis,1610612758,rebounds,8,3,0.6,33.0,aggressive
23,3,1627759,Jaylen Brown,1610612738,points,20,5,1.0,55.0,core
23,3,1630573,Sam Hauser,1610612738,threes,3,3,0.6,33.0,aggressive
23,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
24,3,1627759,Jaylen Brown,1610612738,points,20,5,1.0,55.0,core
24,3,1630573,Sam Hauser,1610612738,threes,3,3,0.6,33.0,aggressive
24,3,1627734,Domantas Sabonis,1610612758,rebounds,6,5,1.0,55.0,core
25,3,1627759,Jaylen Brown,1610612738,points,25,3,0.6,33.0,aggressive
25,3,1630573,Sam Hauser,1610612738,threes,1,5,1.0,55.0,core
25,3,1627734,Domantas Sabonis,1610612758,rebounds,4,5,1.0,55.0,core
